"id","reservation_date","franchisee","pole_type","borough","x","y","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","equipment_installed_yes_no","zipcode","community_board","council_district"
"16961","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1007212.0000000","187995.0000000","40.6826500","-73.9172100","B","Saratoga Avenue","Bainbridge Street","Decatur Street",,,,,,"Y","11233","303","41"
"15970","2017-12-21T00:00:00.000","Crown Castle NG","CITY","Brooklyn","1007168.0000000","188264.0000000","40.6833880","-73.9173680","B","Saratoga Ave","Decatur St","Mac Donough St",,,,,,"N","11233","303","41"
"15651","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1004925.0000000","187217.0000000","40.6805200","-73.9254580","B","Patchen Ave","Bainbridge St","Fulton Ave",,,,,,"Y","11233","303","41"
"14684","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1005843.0000000","187178.0000000","40.6804110","-73.9221490","B","Ralph Avenue","Marion Street","Sumpter St",,,,,"PS 40 GEORGE W CARVER","Y","11233","303","41"
"15471","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","1009723.0000000","183872.0000000","40.6713260","-73.9081720","C","Glenmore Avenue","Watkins Street","Mother Gaston Boulevard",,,,,"BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL","Y","11212","316","37"
"17012","2017-12-11T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","1009349.0000000","186906.0000000","40.6796550","-73.9095090","C","Hull St","Mother Gaston Blvd","Rockaway Ave",,,,,,"N","11233","316","37"
"16637","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1009015.0000000","186096.0000000","40.6774330","-73.9107160","C","Rockaway Ave","Herkimer St","Atlantic Ave",,,,,,"N","11233","316","37"
"15667","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1008898.0000000","187097.0000000","40.6801800","-73.9111350","C","Rockaway Ave","MacDougal St","Hull St",,,,,,"Y","11233","316","37"
"14025","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1009790.0000000","185705.0000000","40.6763570","-73.9079240","C","Eastern Parkway Extension","Atlantic Ave","Herkimer St",,,,,,"Y","11233","316","37"
"13975","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1009701.0000000","186467.0000000","40.6784490","-73.9082420","C","Mother Gastin Blvd","Truxton St","Somer St",,,,,,"Y","11233","316","37"
"20842","2019-02-01T00:00:00.000","ZenFi","UTILITY","Brooklyn","1018574.0000000","185104.0000000","40.6746780","-73.8762590","B","Logan St","Pitkin Av","Belmont Ave",,,,,,"N","11208","305","37"
"20795","2019-01-30T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1016989.0000000","186507.0000000","40.6785350","-73.8819660","B","Shepherd Ave","Atlantic Ave","Liberty Ave",,,,,,"N","11208","305","37"
"20752","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1017113.0000000","185319.0000000","40.6752740","-73.8815250","B","Glenmore Av","Shepherd Av","Essex St",,,,,,"N","11208","305","37"
"20751","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1018821.0000000","188154.0000000","40.6830480","-73.8753530","B","Chestnut St","Fulton St","Ridgewood Av",,,,,,"N","11208","305","37"
"20750","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1018644.0000000","186393.0000000","40.6782160","-73.8760000","B","Fountain Av","Wells St","Liberty Ave",,,,,,"N","11208","305","37"
"20749","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1017326.0000000","186107.0000000","40.6774360","-73.8807530","B","Berrman St","Liberty Av","Atlantic Av",,,,,,"N","11208","305","37"
"20746","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1019730.0000000","188361.0000000","40.6836130","-73.8720740","B","Crescent St","Fulton St","Atlantic Av",,,,,,"Y","11208","305","37"
"20743","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1020118.0000000","186501.0000000","40.6785060","-73.8706850","B","Crescent St","Liberty Av","Hill St",,,,,,"Y","11208","305","37"
"20354","2018-08-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1022390.0000000","186252.0000000","40.6778130","-73.8624960","B","Glenmore Ave","Drew St","Ruby St",,,,,,"Y","11208","305","37"
"18151","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1016246.0000000","188234.0000000","40.6832780","-73.8846370","B","Linwood St","Ridgewood Ave","Jamaica Ave",,,,,,"N","11208","305","37"
"18147","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1016370.0000000","185178.0000000","40.6748890","-73.8842040","B","Glenmore Ave","Cleveland St","Elton St",,,,,,"N","11208","305","37"
"16954","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1019985.0000000","189795.0000000","40.6875480","-73.8711480","B","Autumn Avenue","Etna Street","Jamaica Avenue",,,,,,"N","11208","305","37"
"16952","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1020400.0000000","187489.0000000","40.6812170","-73.8696630","B","Autumn Avenue","Glen Street","Atlantic Avenue",,,,,,"Y","11208","305","37"
"16918","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1018463.0000000","187072.0000000","40.6800800","-73.8766490","B","S Conduit Avenue","Fountain Avenue","Logan Street",,,,,,"Y","11208","305","37"
"15735","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1019887.0000000","190522.0000000","40.6895440","-73.8714970","B","Autumn Ave","Jamaica Ave","Etna St",,,,,,"Y","11208","305","37"
"15733","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1019480.0000000","189617.0000000","40.6870610","-73.8729690","B","Etna St","Crescent St","Hemlock St",,,,,,"Y","11208","305","37"
"15732","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1020820.0000000","189533.0000000","40.6868250","-73.8681380","B","O'Brien Pl","Grant Ave","Nichols Ave",,,,,,"N","11208","305","37"
"15729","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1017297.0000000","186980.0000000","40.6798320","-73.8808540","B","Highland Pl","Atlantic Ave","Fulton St",,,,,,"N","11208","305","37"
"15725","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1021763.0000000","185776.0000000","40.6765090","-73.8647590","B","Pitkin Ave","Eldert Ln","Grant Ave",,,,,,"N","11208","305","37"
"14706","2017-04-27T00:00:00.000","Mobilitie I","CITY","Queens","1022202.0000000","186698.0000000","40.6790380","-73.8631710","B","Liberty Avenue","Drew Street","Ruby St",,,,,,"Y","11208","305","37"
"14705","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1021768.0000000","186237.0000000","40.6777750","-73.8647380","B","Glenmore Avenue","Eldert Avenue","Forbell St",,,,,,"Y","11208","305","37"
"14704","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1019907.0000000","187620.0000000","40.6815790","-73.8714400","B","Atlantic Avenue","Crescent Avenue","Autumn Ave",,,,,,"Y","11208","305","37"
"14703","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1018527.0000000","185632.0000000","40.6761270","-73.8764260","B","Glenmore Avenue","Logan Street","Fountain Ave",,,,,,"Y","11208","305","37"
"14702","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1016539.0000000","186356.0000000","40.6781220","-73.8835890","B","Atlantic Avenue","Linwood Street","Essex St",,,,,,"Y","11208","305","37"
"14054","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1021120.0000000","186600.0000000","40.6787740","-73.8670720","B","Liberty Ave","Sheridan Ave","Grant Ave",,,,,,"Y","11208","305","37"
"13550","2016-09-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1021223.0000000","187224.0000000","40.6804860","-73.8666980","B","Mckinley Ave","Grant Ave","Sheridan Ave",,,,,,"Y","11208","305","37"
"13549","2016-09-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1019205.0000000","186234.0000000","40.6777770","-73.8739780","B","Liberty Ave","Chesnut St","Doscher St",,,,,,"Y","11208","305","37"
"22432","2019-08-31T00:00:00.000","Mobilitie II","CITY","Queens","1013221.0000000","188216.0000000","40.6832390","-73.8955440","B","Vermont Street","Vermont Court","Crosby Avenue",,,,,,"N","11207","305","37"
"22011","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1013020.0000000","184849.0000000","40.6739980","-73.8962830","B","Pennsylvania Ave","Liberty Ave","Glenmore Ave",,,,,"W H MAXWELL CAREER & TECHNICAL EDUCATION HIGH SCHOOL","N","11207","305","37"
"21014","2019-03-15T00:00:00.000","ZenFi","UTILITY","Brooklyn","1013967.0000000","187120.0000000","40.6802280","-73.8928590","B","Jamaica Ave","Miller Ave","Van Siclen Ave",,,,,,"N","11207","305","37"
"20925","2019-03-06T00:00:00.000","ZenFi","UTILITY","Brooklyn","1016174.0000000","185591.0000000","40.6760240","-73.8849090","B","Cleveland St","Liberty Av","Glenmore Av",,,,,,"N","11207","305","37"
"20753","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1014037.0000000","186203.0000000","40.6777110","-73.8926110","B","Miller Av","Fulton St","Atlantic Av",,,,,,"Y","11207","305","37"
"20748","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1015921.0000000","187159.0000000","40.6803280","-73.8858140","B","Cleveland St","Arlington Av","Fulton St",,,,,,"N","11207","305","37"
"20747","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1013652.0000000","185513.0000000","40.6758180","-73.8940020","B","Wyona St","Atlantic Av","Liberty Av",,,,,,"Y","11207","305","37"
"18617","2018-01-16T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1015421.0000000","187242.0000000","40.6805580","-73.8876160","B","Warwick St","Arlington Ave","Ridgewood Ave",,,,,,"N","11207","305","37"
"16970","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1011055.0000000","185624.0000000","40.6761310","-73.9033640","B","Van Sinderen Avenue","Atlantic Avenue","Herkimer Street",,,,,,"Y","11207","305","37"
"16853","2017-12-11T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","1012567.0000000","186366.0000000","40.6781630","-73.8979090","B","Jamaica Ave","Bushwick Ave","Fanchon Pl",,,,,,"N","11207","305","37"
"15730","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1015053.0000000","187873.0000000","40.6822910","-73.8889400","B","Jamaica Ave","Jerome St","Ridgewood Ave",,,,,,"N","11207","305","37"
"15717","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1015453.0000000","184506.0000000","40.6730480","-73.8875130","B","Pitkin Ave","Barbey St","Jerome St",,,,,,"N","11207","305","37"
"15716","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1015260.0000000","184131.0000000","40.6720190","-73.8882110","B","Schenck Ave","Belmont Ave","Pitkin Ave",,,,,,"N","11207","305","37"
"14687","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1015183.0000000","185888.0000000","40.6768420","-73.8884800","B","Atlantic Avenue","Barbey Street","Jerome St",,,,,,"Y","11207","305","37"
"14686","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1014445.0000000","185696.0000000","40.6763180","-73.8911420","B","Atlantic Avenue","Van Siclen Avenue","Hendrix St",,,,,,"Y","11207","305","37"
"14477","2016-12-30T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1013255.0000000","185080.0000000","40.6746310","-73.8954350","B","Liberty Ave","New Jersey Ave","Vermont St",,,,,,"Y","11207","305","37"
"14470","2016-12-30T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1015844.0000000","186204.0000000","40.6777070","-73.8860960","B","Atlantic Ave","Ashford St","Warwick St",,,,,,"Y","11207","305","37"
"14040","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1011436.0000000","184722.0000000","40.6736540","-73.9019940","B","Liberty Ave","Snediker Ave","Hinsdale St",,,,"East Brooklyn BID",,"Y","11207","305","37"
"13983","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1012666.0000000","186273.0000000","40.6779080","-73.8975530","B","Pennsylvania Ave","Jamaica Ave","Fulton St",,,,,,"Y","11207","305","37"
"21933","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1010819.0000000","190998.0000000","40.6908820","-73.9041930","B","Cooper St","Knickerbocker Ave","Irving Ave",,,,,,"N","11237","304","37"
"21932","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1009781.0000000","192653.0000000","40.6954280","-73.9079300","B","Irving Ave","Hancock St","Weirfield St",,,,,,"N","11237","304","37"
"21921","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1008020.0000000","195503.0000000","40.7032550","-73.9142700","B","St Nicholas Ave","Greene Ave","Bleecker St",,,,,,"N","11237","304","37"
"21920","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1008240.0000000","194601.0000000","40.7007790","-73.9134800","B","Wycoff Ave","Grove St","Menahan St",,,,,,"N","11237","304","37"
"20744","2019-01-17T00:00:00.000","ZenFi","UTILITY","Brooklyn","1008116.0000000","193469.0000000","40.6976720","-73.9139310","B","Gates Av","Irving Av","Knickerbocker Av",,,,,,"N","11237","304","37"
"18156","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1007099.0000000","195595.0000000","40.7035100","-73.9175920","B","Stanhope St","Wyckoff Ave","St Nicholas Ave",,,,,,"Y","11237","304","37"
"18155","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1006444.0000000","195141.0000000","40.7022660","-73.9199560","B","Irving Ave","Stockholm St","Stanhope St",,,,,,"N","11237","304","37"
"16947","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1005598.0000000","194874.0000000","40.7015350","-73.9230080","B","Knickerbocker Avenue","Hart Street","Dekalb Aveue",,,,,,"Y","11237","304","37"
"15740","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1007859.0000000","195623.0000000","40.7035850","-73.9148510","B","St Nicholas Ave","Harman St","Greene Ave",,,,,,"N","11237","304","37"
"15647","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1009930.0000000","191639.0000000","40.6926440","-73.9073970","B","Knickerbocker Ave","Eldert St","Halsey St",,,,,,"Y","11237","304","37"
"14909","2017-05-04T00:00:00.000","Crown Castle NG","CITY","Brooklyn","1007825.0000000","194909.0000000","40.7016250","-73.9149760","B","Wyckoff Ave","Bleecker St","Greene Ave",,,,,,"N","11237","304","37"
"14699","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1008922.0000000","194105.0000000","40.6994160","-73.9110220","B","Wyckoff Street","Palmetto Street","Madison St",,,,,,"Y","11237","304","37"
"14012","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1008948.0000000","193277.0000000","40.6971430","-73.9109320","B","Irving Ave","Madison St","Putnman Ave",,,,,,"Y","11237","304","37"
"13974","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1009576.0000000","192806.0000000","40.6958480","-73.9086690","B","Irving Ave","Jefferson Ave","Hancock St",,,,,,"Y","11237","304","37"
"13969","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1006225.0000000","194405.0000000","40.7002460","-73.9207480","B","Knickerbocker Ave","Stanhope St","Himrod St",,,,,,"Y","11237","304","37"
"13923","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1007184.0000000","193162.0000000","40.6968320","-73.9172930","B","Grove St","Wilson Ave","Knickerbocker Ave",,,,,,"Y","11237","304","37"
"13555","2016-09-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1006243.0000000","195316.0000000","40.7027470","-73.9206800","B","Dekalb Av","Irving Av","Wyckoff Av",,,,,,"Y","11237","304","37"
"13554","2016-09-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1007042.0000000","194708.0000000","40.7010760","-73.9178000","B","Harman St","Irving Av","Wyckoff Av",,,,,,"Y","11237","304","37"
"13551","2016-09-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1011210.0000000","191528.0000000","40.6923360","-73.9027810","B","Cooper St","Irving Av","Knickerbocker Ave",,,,,,"Y","11237","304","37"
"21930","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1008588.0000000","189304.0000000","40.6862390","-73.9122440","B","Bushwick Ave","Covert St","Schaefer St",,,,,,"N","11207","304","37"
"15967","2017-12-21T00:00:00.000","Crown Castle NG","CITY","Brooklyn","1010878.0000000","187596.0000000","40.6815440","-73.9039940","B","Bushwick Ave","Vanderveer St","Stewart St",,,,,,"N","11207","304","37"
"14698","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1009153.0000000","190495.0000000","40.6895070","-73.9102030","B","Central Avenue","Eldert Street","Covert St",,,,,"EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION","Y","11207","304","37"
"14697","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1008377.0000000","189458.0000000","40.6866620","-73.9130040","B","Bushwick Avenue","Eldert Street","Covert St",,,,,,"Y","11207","304","37"
"21929","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1007491.0000000","192636.0000000","40.6953880","-73.9161880","B","Gates Ave","Wilson Ave","Knickerbocker Ave",,,,,"IS 291","N","11221","304","37"
"21928","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1007471.0000000","190966.0000000","40.6908040","-73.9162660","B","Evergreen Ave","Putnam St","Madison St",,,,,,"N","11221","304","37"
"21927","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1007301.0000000","191930.0000000","40.6934500","-73.9168760","B","Central Ave","Palmetto St","Wilson Ave",,,,,,"N","11221","304","37"
"21926","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1005309.0000000","193629.0000000","40.6981190","-73.9240540","B","Stockholm St","Myrtle Ave","Central Ave",,,,,,"N","11221","304","37"
"16945","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1007902.0000000","191426.0000000","40.6920650","-73.9147100","B","Central Avenue","Putnam Avenue","Cornelia Street",,,,,,"Y","11221","304","37"
"14917","2017-05-04T00:00:00.000","Crown Castle NG","CITY","Brooklyn","1006154.0000000","194409.0000000","40.7002570","-73.9210040","B","Knickerbocker Ave","Stanhope St","Stockholm St",,,,,,"Y","11221","304","37"
"14685","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1008745.0000000","191689.0000000","40.6927850","-73.9116700","B","Wilson Avenue","Jefferson Avenue","Hancock St",,,,,,"Y","11221","304","37"
"21943","2019-08-14T00:00:00.000","Crown Castle Solutions","CITY","Queens","1043844.0000000","213261.0000000","40.7518280","-73.7849100","B","196th St","47th Ave","48th Ave",,,,,,"N","11358","411","20"
"16317","2017-11-21T00:00:00.000","Extenet II","UTILITY","Queens","1044965.0000000","213253.0000000","40.7517980","-73.7808640","B","Weeks Ln","Francis Lewis Blvd","48th Ave",,,,,,"N","11358","411","20"
"16313","2017-11-21T00:00:00.000","Extenet II","UTILITY","Queens","1041839.0000000","213526.0000000","40.7525690","-73.7921440","B","Utopia Pkwy","Hollis CT Blvd","188th St",,,,,,"N","11358","411","20"
"17967","2017-12-29T00:00:00.000","Extenet II","CITY","Queens","1045361.0000000","213009.0000000","40.7511260","-73.7794370","B","Francis Lewis Blvd","48th Ave","50th Ave",,,,,,"N","11364","411","20"
"23657","2020-02-28T00:00:00.000","Crown Castle Fiber","UTILITY","Queens","1040705.0000000","209808.0000000","40.7423710","-73.7962680","B","Fresh Meadows Ln","Booth Memorial Ave","56th Ave",,,,,,"N","11365","411","20"
